"U:0","U:1","U:2","p","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.0362,-1.0534e-21,0.014568,-0.031665,1,0.07965,0.076448,0.000264,-0.0708
1.0363,-4.0107e-22,0.014703,-0.03176,1,0.079951,0.07648,0.000265,-0.0705
1.0365,2.8835e-22,0.014839,-0.031855,1,0.080253,0.076512,0.000266,-0.0702
1.0366,6.0332e-22,0.014976,-0.03195,1,0.080555,0.076544,0.000267,-0.0699
1.0368,6.7534e-22,0.015114,-0.032047,1,0.080857,0.076576,0.000268,-0.0696
1.0369,6.6727e-22,0.015254,-0.032143,1,0.081158,0.076608,0.000269,-0.0693
1.0371,5.5881e-22,0.015395,-0.03224,1,0.08146,0.07664,0.00027,-0.069
1.0372,2.7241e-22,0.015537,-0.032338,1,0.081762,0.076672,0.000271,-0.0687
1.0374,-5.1027e-22,0.015681,-0.032436,1,0.082063,0.076704,0.000272,-0.0684
1.0376,-4.9832e-22,0.015826,-0.032535,1,0.082365,0.076736,0.000273,-0.0681
1.0377,-1.6969e-22,0.015972,-0.032634,1,0.082667,0.076768,0.000274,-0.0678
1.0379,4.1088e-22,0.01612,-0.032734,1,0.082968,0.0768,0.000275,-0.0675
1.038,1.1375e-22,0.016269,-0.032834,1,0.08327,0.076832,0.000276,-0.0672
1.0382,-9.3222e-22,0.016419,-0.032934,1,0.083572,0.076864,0.000277,-0.0669
1.0383,-9.4269e-22,0.016571,-0.033036,1,0.083874,0.076896,0.000278,-0.0666
1.0385,-5.0076e-22,0.016724,-0.033137,1,0.084175,0.076928,0.000279,-0.0663
1.0386,7.4842e-22,0.016879,-0.033239,1,0.084477,0.07696,0.00028,-0.066
